user_id,profile_source,has_profile,university_name,school_tier,class_year,major_name,major_cat,mentor_booked,live_resume_used,resume_tool_used,course_previews,target_co_searches,logins,content_views,forum_posts,total_events,intent_events,intent_ratio,tenure_days,days_since_active,email_open_rate,email_click_rate,has_email_record,upgraded
U100423,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,3,3,14,18,2,41,7,0.171,205,2,0.561,0.243,1,0
U100006,email_capture,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,0,0,0,5,4,0,9,0,0.0,182,14,0.399,0.18,1,0
U101121,resume_workshop_registration,1,University of Pennsylvania,target,senior,Political Science,other,0,0,0,3,0,9,8,1,21,3,0.143,201,1,0.506,0.28,1,0
U100158,resume_template_form,1,Harvard University,target,senior,Political Science,other,0,0,1,0,2,3,4,0,10,3,0.3,195,14,0.415,0.245,1,0
U101210,self_completed_profile,1,University of Kansas,non_target,junior,Psychology,other,0,0,0,1,1,5,6,0,13,2,0.154,179,20,0.426,0.18,1,0
U100032,email_capture,1,University of Chicago,target,senior,Computer Science,stem,1,0,1,4,8,8,14,0,36,14,0.389,202,0,0.385,0.206,1,1
U101386,resume_template_form,1,Boston College,semi_target,sophomore,Engineering,stem,1,0,1,3,4,5,6,0,20,9,0.45,207,1,0.628,0.245,1,0
U100156,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,3,6,6,22,1,40,11,0.275,205,3,0.76,0.328,1,1
U100490,resume_workshop_registration,1,Boston College,semi_target,junior,Communications,other,1,0,1,6,9,6,8,0,31,17,0.548,193,11,0.76,0.365,1,0
U101004,email_capture,1,University of Michigan,target,junior,Computer Science,stem,0,0,1,0,2,9,19,3,34,3,0.088,196,6,0.57,0.337,1,0
U101195,email_capture,1,Temple University,non_target,junior,History,other,0,0,0,0,0,6,9,0,15,0,0.0,191,8,0.402,0.209,1,0
U100593,self_completed_profile,1,University of Illinois,semi_target,junior,Accounting,finance_econ,0,0,0,0,0,14,17,1,32,0,0.0,202,0,0.639,0.285,1,0
U101990,email_capture,1,University of Nevada,non_target,senior,Computer Science,stem,1,0,0,0,5,6,5,0,17,6,0.353,190,8,0.434,0.158,1,0
U101965,self_completed_profile,1,University of Nevada,non_target,junior,Statistics,stem,0,0,0,0,1,7,7,1,16,1,0.062,181,2,0.384,0.157,1,0
U100622,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,6,0,11,0,0.0,182,12,0.437,0.177,1,0
U100994,self_completed_profile,1,University of Nevada,non_target,junior,Communications,other,1,0,1,0,0,5,14,1,22,2,0.091,187,20,0.396,0.168,1,0
U100406,info_session_registration,1,University of Kansas,non_target,junior,Computer Science,stem,0,0,1,2,3,11,15,5,37,6,0.162,202,2,0.581,0.272,1,1
U100939,email_capture,1,University of Michigan,target,senior,Accounting,finance_econ,0,1,1,1,7,7,24,5,46,10,0.217,192,5,0.0,0.0,0,0
U100545,resume_template_form,1,University of Chicago,target,senior,Mathematics,stem,1,1,1,4,6,12,15,2,42,13,0.31,202,5,0.752,0.323,1,0
U101795,email_capture,1,Cornell University,target,freshman,Finance,finance_econ,1,0,1,1,1,7,14,0,25,4,0.16,190,19,0.381,0.141,1,0
U101563,resume_template_form,1,Cornell University,target,senior,Computer Science,stem,0,1,0,2,0,7,11,0,21,3,0.143,197,3,0.442,0.159,1,0
U101407,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,6,6,8,0,23,9,0.391,193,15,0.582,0.275,1,0
U101580,email_capture,1,University of Kansas,non_target,junior,Mathematics,stem,1,1,0,3,5,10,21,0,41,10,0.244,203,5,0.525,0.259,1,1
U100681,self_completed_profile,1,University of Virginia,semi_target,sophomore,Economics,finance_econ,0,0,0,0,3,18,25,4,50,3,0.06,197,9,0.818,0.373,1,0
U100895,resume_workshop_registration,1,Kent State University,non_target,sophomore,Psychology,other,0,0,0,0,0,3,8,0,11,0,0.0,189,7,0.0,0.0,0,1
U100122,resume_template_form,1,Temple University,non_target,senior,Accounting,finance_econ,1,0,0,6,8,6,21,0,42,15,0.357,207,1,0.535,0.226,1,0
U101622,resume_template_form,1,University of Virginia,semi_target,sophomore,History,other,0,0,1,0,0,11,12,1,25,1,0.04,195,2,0.365,0.207,1,0
U100600,info_session_registration,1,University of Kansas,non_target,junior,Statistics,stem,0,1,0,2,2,8,5,0,18,5,0.278,180,4,0.62,0.333,1,0
U100463,email_capture,1,Arizona State University,non_target,senior,Accounting,finance_econ,0,1,0,1,1,16,12,4,35,3,0.086,196,4,0.537,0.228,1,1
U101573,resume_template_form,1,University of Kansas,non_target,junior,Finance,finance_econ,0,0,0,1,7,16,14,0,38,8,0.211,190,6,0.586,0.209,1,0
U101631,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,6,11,13,4,36,8,0.222,205,3,0.723,0.26,1,0
U101625,email_capture,1,University of Nevada,non_target,senior,History,other,0,0,0,2,2,6,11,1,22,4,0.182,199,5,0.398,0.169,1,0
U101955,resume_template_form,1,Ohio State University,semi_target,junior,Psychology,other,0,0,1,1,4,13,9,5,33,6,0.182,207,0,0.622,0.358,1,0
U101768,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,4,6,0,10,0,0.0,207,1,0.186,0.108,1,0
U101258,info_session_registration,1,Arizona State University,non_target,freshman,Engineering,stem,0,1,0,2,2,10,24,0,39,5,0.128,208,0,0.457,0.172,1,0
U100586,info_session_registration,1,Cornell University,target,freshman,Psychology,other,1,0,0,1,7,5,13,1,28,9,0.321,189,5,0.567,0.268,1,1
U101273,info_session_registration,1,University of Virginia,semi_target,sophomore,Communications,other,0,0,0,3,1,9,11,1,25,4,0.16,199,4,0.481,0.219,1,0
U100946,email_capture,1,San Diego State,non_target,sophomore,Communications,other,0,0,0,2,2,6,7,0,17,4,0.235,166,38,0.485,0.262,1,0
U101565,info_session_registration,1,New York University,target,junior,Finance,finance_econ,0,0,0,3,1,17,23,1,45,4,0.089,208,0,0.892,0.382,1,0
U101674,email_capture,1,University of Michigan,target,sophomore,Computer Science,stem,1,1,0,4,14,3,12,2,37,20,0.541,204,4,0.823,0.316,1,1
U101545,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,1,0,11,4,1,19,3,0.158,156,51,0.374,0.183,1,0
U100522,email_capture,1,Harvard University,target,junior,Political Science,other,1,0,0,1,1,1,1,0,5,3,0.6,141,33,0.286,0.107,1,0
U100197,resume_workshop_registration,1,University of Nevada,non_target,junior,Finance,finance_econ,0,0,1,3,4,5,10,0,23,8,0.348,199,3,0.507,0.268,1,0
U101230,resume_template_form,1,Boston College,semi_target,junior,History,other,1,0,1,0,2,2,1,0,7,4,0.571,192,1,0.497,0.212,1,0
U100150,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,2,4,4,0,12,4,0.333,154,15,0.55,0.261,1,0
U100690,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,3,3,4,0,13,6,0.462,193,13,0.345,0.168,1,0
U100180,resume_workshop_registration,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,1,1,0,10,9,1,22,2,0.091,182,6,0.346,0.137,1,0
U100992,resume_workshop_registration,1,San Diego State,non_target,sophomore,Statistics,stem,0,0,0,0,2,4,4,0,10,2,0.2,185,13,0.349,0.138,1,0
U101451,resume_template_form,1,University of Chicago,target,junior,Mathematics,stem,0,0,1,0,3,4,5,0,13,4,0.308,191,1,0.0,0.0,0,0
U100832,resume_template_form,1,Emory University,semi_target,senior,Mathematics,stem,1,0,0,2,1,7,15,0,26,4,0.154,203,2,0.708,0.307,1,1
U101469,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,0,0,5,18,1,25,1,0.04,206,3,0.454,0.209,1,0
U100257,resume_workshop_registration,1,Cornell University,target,junior,Computer Science,stem,0,1,1,3,3,7,9,0,24,8,0.333,160,37,0.593,0.31,1,0
U101419,email_capture,1,University of Virginia,semi_target,sophomore,Economics,finance_econ,1,1,1,4,4,11,8,0,30,11,0.367,190,15,0.723,0.412,1,0
U101045,self_completed_profile,1,Kent State University,non_target,junior,Communications,other,0,0,0,0,0,7,6,2,15,0,0.0,169,11,0.315,0.15,1,0
U101576,self_completed_profile,1,University of Kansas,non_target,senior,Economics,finance_econ,0,0,0,0,0,11,7,1,19,0,0.0,182,3,0.348,0.13,1,0
U101708,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,1,4,10,1,18,3,0.167,188,12,0.421,0.161,1,0
U101487,email_capture,1,University of Nevada,non_target,junior,Psychology,other,0,0,0,0,1,5,15,2,23,1,0.043,187,15,0.0,0.0,0,0
U101890,self_completed_profile,1,Temple University,non_target,sophomore,History,other,0,0,0,0,1,2,1,0,4,1,0.25,171,27,0.307,0.167,1,0
U100118,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,2,1,8,15,3,31,5,0.161,201,7,0.439,0.206,1,0
U100178,info_session_registration,1,University of Illinois,semi_target,sophomore,History,other,0,0,1,4,1,10,10,3,29,6,0.207,191,7,0.524,0.203,1,0
U100686,resume_workshop_registration,1,University of Nevada,non_target,sophomore,Accounting,finance_econ,0,0,0,1,8,8,13,0,30,9,0.3,200,0,0.778,0.399,1,0
U100297,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,56,44,0.221,0.109,1,0
U100761,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,4,0,9,0,0.0,196,12,0.225,0.108,1,0
U101869,resume_template_form,1,University of Virginia,semi_target,junior,Psychology,other,0,0,1,3,3,17,11,1,36,7,0.194,192,5,0.634,0.342,1,1
U100109,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,2,4,1,1,0,10,8,0.8,175,30,0.445,0.246,1,0
U101852,resume_template_form,1,Ohio State University,semi_target,freshman,Statistics,stem,0,1,0,1,5,4,11,0,22,7,0.318,199,2,0.731,0.315,1,0
U100542,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,11,15,3,30,1,0.033,192,15,0.396,0.18,1,0
U100935,resume_workshop_registration,1,Cornell University,target,junior,Statistics,stem,0,0,0,0,0,7,15,3,25,0,0.0,201,5,0.454,0.267,1,0
U100649,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,0,1,7,9,0,18,2,0.111,185,6,0.418,0.239,1,0
U100712,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,81,36,0.136,0.079,1,0
U101774,email_capture,1,Harvard University,target,senior,Economics,finance_econ,0,0,0,0,1,16,15,3,35,1,0.029,193,4,0.629,0.272,1,0
U101044,email_capture,1,Cornell University,target,junior,Statistics,stem,0,1,0,2,7,6,20,4,40,10,0.25,207,2,0.0,0.0,0,1
U101242,email_capture,1,Ohio State University,semi_target,senior,Statistics,stem,0,0,1,0,0,1,1,0,3,1,0.333,73,99,0.294,0.133,1,0
U101034,info_session_registration,1,University of Pennsylvania,target,junior,Economics,finance_econ,0,0,0,6,4,12,23,2,47,10,0.213,198,8,0.708,0.356,1,1
U100732,email_capture,1,Harvard University,target,junior,Computer Science,stem,1,1,1,8,8,10,11,1,41,19,0.463,201,3,0.778,0.41,1,1
U100917,email_capture,1,University of Pennsylvania,target,junior,Accounting,finance_econ,0,0,0,2,2,11,30,3,48,4,0.083,196,0,0.646,0.302,1,0
U101125,resume_workshop_registration,1,Harvard University,target,junior,Economics,finance_econ,0,0,1,6,8,16,19,6,56,15,0.268,207,1,0.882,0.428,1,1
U101598,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,11,12,3,26,0,0.0,193,9,0.273,0.119,1,0
U100139,self_completed_profile,1,San Diego State,non_target,sophomore,Political Science,other,0,0,0,0,0,17,15,0,32,0,0.0,181,7,0.367,0.205,1,0
U100223,resume_template_form,1,University of Kansas,non_target,senior,Communications,other,0,0,1,2,2,8,21,2,36,5,0.139,203,3,0.0,0.0,0,0
U100882,email_capture,1,Boston College,semi_target,junior,Computer Science,stem,1,1,1,3,4,4,2,0,16,10,0.625,168,40,0.674,0.274,1,1
U101581,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,0,0,7,6,0,15,2,0.133,187,12,0.46,0.163,1,0
U101229,email_capture,1,University of Nevada,non_target,junior,Mathematics,stem,0,0,0,0,0,4,5,0,9,0,0.0,158,6,0.257,0.142,1,0
U100643,info_session_registration,1,University of Pennsylvania,target,junior,Economics,finance_econ,1,0,0,2,4,10,4,2,23,7,0.304,181,26,0.562,0.223,1,0
U101332,resume_workshop_registration,1,Temple University,non_target,senior,Statistics,stem,0,0,1,2,2,8,3,0,16,5,0.312,168,34,0.476,0.197,1,0
U100588,email_capture,1,University of Nevada,non_target,junior,Political Science,other,0,0,0,0,1,5,5,0,11,1,0.091,163,23,0.413,0.172,1,0
U101983,resume_workshop_registration,1,University of Pennsylvania,target,junior,Economics,finance_econ,0,0,0,1,3,16,25,4,49,4,0.082,202,1,0.635,0.267,1,0
U101309,resume_template_form,1,University of Illinois,semi_target,junior,Statistics,stem,1,1,1,8,6,14,23,3,57,17,0.298,205,0,0.718,0.332,1,1
U100708,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,8,10,0,19,1,0.053,188,4,0.304,0.118,1,0
U101148,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,5,22,35,3,68,8,0.118,202,2,0.797,0.45,1,1
U100723,resume_workshop_registration,1,Arizona State University,non_target,senior,Political Science,other,0,0,0,2,4,13,20,2,41,6,0.146,200,4,0.701,0.322,1,0
U101494,info_session_registration,1,San Diego State,non_target,junior,History,other,0,0,1,0,0,5,5,0,11,1,0.091,206,0,0.332,0.167,1,0
U101859,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,3,1,0,5,1,0.2,148,37,0.191,0.114,1,0
U101532,self_completed_profile,1,University of Kansas,non_target,junior,Computer Science,stem,0,0,0,0,0,2,10,3,15,0,0.0,205,3,0.356,0.129,1,0
U100395,resume_template_form,1,Ohio State University,semi_target,senior,Psychology,other,0,0,0,0,3,10,9,0,22,3,0.136,193,4,0.524,0.277,1,0
U101079,resume_workshop_registration,1,University of Illinois,semi_target,junior,Finance,finance_econ,0,0,1,4,7,13,7,0,32,12,0.375,194,8,0.657,0.373,1,0
U101314,resume_template_form,1,Harvard University,target,sophomore,Psychology,other,0,1,1,2,2,1,1,0,8,6,0.75,176,4,0.393,0.232,1,0
U101853,self_completed_profile,1,University of Virginia,semi_target,senior,Political Science,other,0,0,0,0,0,2,1,0,3,0,0.0,205,1,0.137,0.082,1,0
U100165,resume_workshop_registration,1,UT Austin,semi_target,freshman,Finance,finance_econ,1,0,1,7,11,14,28,3,65,20,0.308,203,1,0.82,0.393,1,0
U101740,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,6,20,1,27,0,0.0,195,3,0.432,0.198,1,0
U100682,info_session_registration,1,University of Michigan,target,sophomore,Accounting,finance_econ,0,0,1,0,0,7,15,1,24,1,0.042,172,34,0.665,0.248,1,0
U101884,self_completed_profile,1,Harvard University,target,junior,Communications,other,0,0,0,1,1,7,20,0,29,2,0.069,198,3,0.55,0.297,1,0
U100475,resume_template_form,1,University of Nevada,non_target,junior,Psychology,other,0,0,1,1,0,8,9,1,20,2,0.1,199,10,0.462,0.237,1,0
U101222,self_completed_profile,1,University of Kansas,non_target,senior,Accounting,finance_econ,1,0,0,6,8,6,16,2,39,15,0.385,192,9,0.73,0.297,1,0
U100554,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,3,5,1,10,1,0.1,132,31,0.274,0.154,1,0
U101587,resume_workshop_registration,1,UT Austin,semi_target,senior,Finance,finance_econ,0,0,0,2,2,3,6,0,13,4,0.308,204,3,0.407,0.217,1,0
U101337,email_capture,1,University of Illinois,semi_target,junior,Communications,other,0,1,0,0,1,5,6,0,13,2,0.154,187,12,0.223,0.126,1,0
U100218,resume_workshop_registration,1,Kent State University,non_target,junior,Computer Science,stem,1,0,0,2,2,9,19,3,36,5,0.139,203,4,0.662,0.364,1,0
U100211,info_session_registration,1,Harvard University,target,senior,Economics,finance_econ,0,0,1,3,0,12,18,0,34,4,0.118,202,2,0.445,0.259,1,1
U100634,resume_workshop_registration,1,University of Nevada,non_target,junior,Political Science,other,0,0,1,2,2,11,13,0,29,5,0.172,207,0,0.382,0.157,1,0
U100054,resume_template_form,1,University of Illinois,semi_target,junior,Economics,finance_econ,0,0,1,2,1,9,9,0,22,4,0.182,194,9,0.0,0.0,0,0
U101078,info_session_registration,1,Ohio State University,semi_target,junior,Computer Science,stem,0,0,1,0,0,11,10,0,22,1,0.045,184,9,0.462,0.19,1,0
U101538,self_completed_profile,1,Emory University,semi_target,junior,Economics,finance_econ,0,1,0,5,5,12,27,3,53,11,0.208,204,3,0.931,0.492,1,0
U100648,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,11,6,0,18,1,0.056,185,21,0.401,0.208,1,0
U101963,info_session_registration,1,Arizona State University,non_target,junior,Engineering,stem,1,0,1,3,2,11,19,0,37,7,0.189,203,0,0.655,0.291,1,0
U101499,resume_workshop_registration,1,University of Michigan,target,sophomore,Psychology,other,1,1,1,4,7,5,4,0,23,14,0.609,198,10,0.778,0.46,1,0
U101865,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,0,2,3,1,1,0,9,7,0.778,175,32,0.333,0.132,1,0
U101346,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,0,5,15,0,22,2,0.091,188,11,0.385,0.19,1,0
U101353,info_session_registration,1,Temple University,non_target,freshman,Finance,finance_econ,1,0,0,0,2,10,13,4,30,3,0.1,195,13,0.433,0.241,1,0
U100718,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,1,8,6,15,2,34,11,0.324,197,3,0.0,0.0,0,0
U101662,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,8,7,0,16,1,0.062,188,21,0.533,0.198,1,0
U100147,email_capture,1,Arizona State University,non_target,freshman,Political Science,other,0,1,0,0,0,19,25,6,51,1,0.02,191,8,0.46,0.174,1,0
U100953,info_session_registration,1,UT Austin,semi_target,junior,Communications,other,1,1,0,3,4,13,25,6,53,9,0.17,204,0,0.579,0.312,1,1
U100254,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,2,1,0,4,1,0.25,48,132,0.11,0.056,1,0
U100106,resume_template_form,1,University of Pennsylvania,target,freshman,Mathematics,stem,1,0,1,2,2,7,6,1,20,6,0.3,203,0,0.526,0.257,1,0
U100565,resume_template_form,1,University of Michigan,target,junior,Computer Science,stem,0,0,0,1,0,2,5,0,8,1,0.125,164,40,0.437,0.21,1,0
U100392,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,1,7,14,0,24,3,0.125,181,2,0.59,0.354,1,0
U101561,resume_workshop_registration,1,Harvard University,target,sophomore,Computer Science,stem,1,0,1,6,8,4,9,1,30,16,0.533,202,6,0.75,0.377,1,1
U101948,resume_template_form,1,University of Illinois,semi_target,junior,Mathematics,stem,1,1,1,6,3,12,21,1,46,12,0.261,203,4,0.517,0.195,1,0
U100230,self_completed_profile,1,Harvard University,target,senior,Statistics,stem,0,0,1,4,6,17,26,0,54,11,0.204,204,3,0.596,0.234,1,1
U101920,email_capture,1,Kent State University,non_target,junior,Political Science,other,0,1,0,0,0,4,6,0,11,1,0.091,178,18,0.459,0.257,1,0
U101019,resume_template_form,1,University of Nevada,non_target,junior,Political Science,other,0,0,0,0,0,4,7,0,11,0,0.0,160,12,0.389,0.191,1,0
U100167,email_capture,1,Arizona State University,non_target,freshman,Psychology,other,0,0,1,1,0,8,9,0,19,2,0.105,193,15,0.405,0.21,1,1
U100956,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,5,6,6,12,1,30,11,0.367,189,14,0.642,0.372,1,0
U100052,info_session_registration,1,UT Austin,semi_target,junior,Accounting,finance_econ,0,0,0,1,1,1,2,0,5,2,0.4,103,103,0.393,0.216,1,0
U100598,email_capture,1,Emory University,semi_target,senior,Mathematics,stem,0,0,0,1,2,9,18,1,31,3,0.097,205,0,0.483,0.19,1,0
U100808,resume_template_form,1,Emory University,semi_target,senior,Finance,finance_econ,0,0,0,1,1,3,1,0,6,2,0.333,126,67,0.456,0.22,1,0
U101773,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,8,5,14,15,2,46,15,0.326,200,1,0.687,0.359,1,1
U101325,email_capture,1,Temple University,non_target,junior,Mathematics,stem,0,0,0,0,0,1,1,0,2,0,0.0,153,3,0.158,0.085,1,0
U100399,email_capture,1,Kent State University,non_target,senior,History,other,0,0,0,0,0,11,11,3,25,0,0.0,172,15,0.368,0.158,1,0
U101540,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,3,9,18,3,33,3,0.091,208,1,0.619,0.321,1,0
U100651,self_completed_profile,1,Harvard University,target,senior,Accounting,finance_econ,0,0,0,3,4,3,19,2,31,7,0.226,191,13,0.766,0.386,1,0
U101186,resume_template_form,1,Boston College,semi_target,sophomore,Statistics,stem,0,0,0,2,2,4,11,0,19,4,0.211,184,1,0.447,0.261,1,0
U100858,info_session_registration,1,University of Nevada,non_target,senior,History,other,0,0,0,0,0,12,13,3,28,0,0.0,184,4,0.71,0.412,1,0
U100468,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,3,6,7,17,0,35,11,0.314,185,13,0.554,0.312,1,0
U101755,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,1,7,5,0,15,3,0.2,204,1,0.346,0.172,1,0
U100347,resume_template_form,1,University of Nevada,non_target,senior,Engineering,stem,0,0,0,2,0,6,10,0,18,2,0.111,187,6,0.437,0.154,1,0
